label,message,label_num
ham,nothing lor a bit bored too then y dun u go home early sleep today,0
ham,what time should i tell my friend to be around,0
ham,yes that will be fine love you be safe,0
ham,thanks chikku gud nyt,0
ham,is xy in ur car when u picking me up,0
ham,thanx the time weåõve spent geva its bin mint ur my baby and all i want is uxxxx,0
ham,yo any way we could pick something up tonight,0
ham,ive not sent it he can send me,0
ham,fine am simply sitting,0
ham,thts gods gift for birds as humans hav some natural gift frm god,0
ham,are you coming to day for class,0
ham,im done just studyn in library,0
ham,ok u enjoy ur shows,0
ham,anything,0
ham,where wuld i be without my baby the thought alone mite break me and i donåõt wanna go crazy but everyboy needs his lady xxxxxxxx,0
ham,wats my dear doing sleeping ah,0
ham,hi test on ltgt rd,0
ham,only students solved this cat question in xam ltgt ltgt ltgt then tell me the answer if u r brilliantthingi got d answr,0
ham,yo do you know anyone ltgt or otherwise able to buy liquor our guy flaked and right now if we dont get a hold of somebody its just loko all night,0
ham,yup n her fren lor im meeting my fren at,0
ham,yeah we got one lined up for us,0
ham,and stop wondering wow is she ever going to stop tming me because i will tm you whenever i want because you are mine laughs,0
ham,lol yep did that yesterday already got my fireplace now its just another icon sitting there for me,0
ham,hey ive booked the pilates and yoga lesson already haha,0
ham,are you ok what happen to behave like this,0
spam,you have new message please call,1
ham,my supervisor find me one lor i thk his students i havent ask her yet tell u aft i ask her,0
ham,hello no news on job they are making me wait a fifth week yeah im up for some woozles and weasels in exeter still but be home about,0
ham,no messageno responcewhat happend,0
spam,we currently have a message awaiting your collection to collect your message just call,1
ham,hey babe sorry i didnt get sooner gary can come and fix it cause he thinks he knows what it is but he doesnt go as far a ptbo and he says it will cost ltgt bucks i dont know if it might be cheaper to find someone there we dont have any second hand machines at all right now let me know what you want to do babe,0
ham,make that fucks sake x,0
ham,leave it u will always be ignorant,0
ham,nope but ill b going sch on fri quite early lor cos mys sis got paper in da morn,0
ham,at bruce b downs amp fletcher now,0
ham,where are you you said you would be here when i woke,0
ham,hey now am free you can call me,0
ham,tell me whos this pls,0
spam,urgent your mobile was awarded a å£ bonus caller prize on our final attempt contact u call,1
ham,think i might have to give it a miss am teaching til twelve then have lecture at two damn this working thing,0
ham,id have to check but theres only like bowls worth left,0
ham,yes there were many sweets,0
ham,i would but im still cozy and exhausted from last nightnobody went to school or work everything is closed,0
spam,u have a secret admirer reveal who thinks u r so special call to opt out reply reveal stop per msg recd cust care,1
ham,buzzzz grins did i buzz your ass buzz your chest buzz your cock where do you keep your phone is the vibrator on did you feel it shake,0
ham,sir send to group mail check it,0
ham,im doing da intro covers energy trends n pros n cons brief description of nuclear fusion n oso brief history of iter n jet got abt n half pages,0
ham,nonenowhere ikno doesdiscountshitinnit,0
ham,you dont know you jabo me abi,0
spam,do you ever notice that when youre driving anyone going slower than you is an idiot and everyone driving faster than you is a maniac,1
ham,not yet hadya sapna aunty manege yday hogidhechinnu full weak and swalpa black agidhane,0
ham,are you being good baby,0
ham,neft transaction with reference number ltgt for rs ltdecimalgt has been credited to the beneficiary account on ltgt at lttimegt ltgt,0
ham,mostly sports typelyk footblcrckt,0
ham,ma head dey swell oh thanks for making my day,0
ham,u should make a fb list,0
ham,height of confidence all the aeronautics professors wer calld amp they wer askd sit in an aeroplane aftr they sat they wer told dat the plane ws made by their students dey all hurried out of d plane bt only didnt move he saidif it is made by my students,0
ham,sary just need tim in the bollox it hurt him a lot so he tol me,0
ham,happy new year princess,0
ham,ill text carlos and let you know hang on,0
ham,dont worry is easy once have ingredients,0
ham,i love u my little pocy bell i am sorry but i love u,0
ham,ok omw now you at castor,0
ham,yar lor keep raining non stop or u wan go elsewhere,0
spam,xmas offer latest motorola sonyericsson nokia free bluetooth or dvd double mins txt on orange call mobileupd on or calloptoutqf,1
ham,what u mean u almost done done wif sleeping but i tot u going to take a nap yup i send her liao so im picking her up at ard smth lor,0
ham,wonders in my world th you th ur style th ur smile th ur personality rd ur nature nd ur sms and st ur lovely friendship good morning dear,0
ham,tonight yeah id be down for that,0
ham,what should i eat fo lunch senor,0
ham,he said that he had a right giggle when he saw u again you would possibly be the first persondie from nvq but think how much you could for,0
ham,no break time one how i come out n get my stuff fr ì,0
spam,reply to win å£ weekly what professional sport does tiger woods play send stop to to end service,1
ham,im there and i can see you but you cant see me maybe you should reboot ym i seen the buzz,0
ham,do you still have the grinder,0
spam,no polyphonic tone ur mob every week just txt pt to st tone free so get txtin now and tell ur friends ptone reply hl info,1
ham,love isnt a decision its a feeling if we could decide who to love then life would be much simpler but then less magical,0
spam,hot live fantasies call now just p per min ntt ltd po box croydon cr wb is a national rate call,1
ham,ki didt see youkwhere are you now,0
ham,so im doing a list of buyers,0
ham,no idea i guess well work that out an hour after were supposed to leave since as usual nobody has any interest in figuring shit out before the last second,0
ham,mm not entirely sure i understood that text but hey ho which weekend,0
ham,they released vday shirts and when u put it on it makes your bottom half naked instead of those white underwear,0
ham,don knowhe is watching film in computer,0
ham,no b thursday,0
ham,oh then your phone phoned me but it disconnected,0
ham,id onluy matters when getting on from offcampus,0
spam,this message is free welcome to the new improved sex dogging club to unsubscribe from this service reply stop msgsp only,1
ham,excellent ill see what rileys plans are,0
ham,i will see in half an hour,0
spam,youve won tkts to the euro cup final or å£ cash to collect call b pobox ppm,1
ham,ew are you one of them,0
ham,also hi wesley howve you been,0
ham,ah you see you have to be in the lingo i will let you know wot on earth it is when has finished making it,0
spam,loan for any purpose å£ å£ homeowners tenants welcome have you been previously refused we can still help call free or text back help,1
spam,updatenow mths half price orange line rental minscall mobileupd on or calloptoutjq,1
ham,imagine life without me see how fast u are searching medont worry lm always there to disturb u goodnoon,0
ham,hm good morning headache anyone,0
ham,yeah no probs last night is obviously catching up with you speak soon,0
spam,free unlimited hardcore porn direct your mobile txt porn to get free access for hrs then chrgdp per day txt stop exit this msg is free,1
ham,i might go sch yar at e salon now v boring,0
ham,ltgt mins but i had to stop somewhere first,0
ham,ltgt is fast approaching so wish u a very happy new year happy sankranti happy republic day happy valentines day happy shivratri happy ugadi happy fools day happy may day happy independence day happy friendshipmotherfatherteacherschildrens day amp happy birthday u happy ganesh festival happy dasara happy diwali happy christmas ltgt good mornings afternoons evenings nights rememberi am the first to wishing u all theseyours raj,0
ham,one of the joys in lifeis waking up each daywith thoughts that somewheresomeone cares enough tosend a warm morning greeting,0
ham,i didnt get the second half of that message,0
ham,wat time do u wan meet me later,0
ham,i thank you so much for all you do with selflessness i love you plenty,0
ham,am in film ill call you later,0
ham,how dare you change my ring,0
ham,you are a very very very very bad girl or lady,0
ham,i love ya too but try and budget your money better babe gary would freak on me if he knew,0
ham,what part of dont initiate dont you understand,0
ham,i finished my lunch already u wake up already,0
ham,you still at the game,0
ham,you have got tallent but you are wasting,0
ham,what is your record for one night,0
ham,also sir i sent you an email about how to log into the usc payment portal ill send you another message that should explain how things are back home have a great weekend,0
ham,gonna let me know cos comes bak from holiday that day is coming dontgettext me number,0
ham,jokin only lar depends on which phone my father can get lor,0
ham,aight lemme know whats up,0
ham,get ready for ltgt inches of pleasure,0
ham,rajipls do me a favour pls convey my birthday wishes to nimya pls today is her birthday,0
ham,ok i feel like john lennon,0
ham,cos darren say ì considering mah so i ask ì,0
ham,you are not bothering me but you have to trust my answers pls,0
ham,wishing you and your family merry x mas and happy new year in advance,0
ham,one day a crab was running on the sea shorethe waves came n cleared the footprints of the crab crab asked being my frnd y r u clearing my beautiful footprints waves replied a fox was following ur footprints to catch you thats y i cleared it off frndsship never lets u dwn gud nyt,0
ham,aight what time you want me to come up,0
ham,slaaaaave where are you must i summon you to me all the time now dont you wish to come to me on your own anymore,0
ham,your bill at is å£ so thats not bad,0
ham,let me know how it changes in the next hrs it can even be appendix but you are out of that age range however its not impossible so just chill and let me know in hrs,0
ham,hello yeah ive just got out of the bath and need to do my hair so ill come up when im done yeah,0
ham,so hows the weather over there,0
ham,ok not much to do here though hm friday cant wait dunno wot the hell im gonna do for another weeks become a slob oh wait already done that,0
ham,die now i have e toot fringe again,0
ham,lol they dont know about my awesome phone i could click delete right now if i want,0
ham,ok,0
ham,awesome question with a cute answer someone asked a boy how is ur life he smiled amp answered she is fine gudnite,0
ham,please leave this topicsorry for telling that,0
ham,pls send me the correct name da,0
ham,what happened to our yo date,0
spam,eastenders tv quiz what flower does dot compare herself to d violet e tulip f lily txt d e or f to now chance win å£ cash wkentp,1
ham,webpage s not available,0
ham,just woke up yeesh its late but i didnt fall asleep til ltgt am,0
spam,you are now unsubscribed all services get tons of sexy babes or hunks straight to your phone go to httpgotbabescouk no subscriptions,1
ham,dear all as we know ltgt th is the ltgt th birthday of our loving gopalettan we are planning to give a small gift on that day those who like to participate in that you are welcome please contact our admin team for more details,0
ham,kkfrom tomorrow onwards started ah,0
ham,what u talking bout early morning its almost noon where your at,0
ham,fine do you remember me,0
spam,hi babe its jordan how r u im home from abroad and lonely text me back if u wanna chat xxsp visionsmscom text stop to stopcost p,1
ham,ok how many should i buy,0
ham,sounds good keep me posted,0
spam,get a brand new mobile phone by being an agent of the mob plus loads more goodies for more info just text mat to,1
ham,ok so april cant wait,0
ham,boy you best get yo ass out here quick,0
ham,ay wana meet on satì wkg on sat,0
ham,im now but have to wait till for the bus to pick me,0
ham,apart from the one i told you about yesterday,0
ham,ok lor but buy wat,0
ham,somebody should go to andros and steal ice,0
ham,don know i didt msg him recently,0
ham,take us out shopping and mark will distract isaiahd,0
ham,mum hope you are having a great day hoping this text meets you well and full of life have a great day abiola,0
ham,there is no sense in my foot and penis,0
ham,okay but i thought you were the expert,0
ham,deep sigh i miss you i am really surprised you havent gone to the net cafe yet to get to me dont you miss me,0
ham,ssi thinl role is like sachinjust standing others have to hit,0
ham,have a great trip to india and bring the light to everyone not just with the project but with everyone that is lucky to see you smile bye abiola,0
ham,and very importantly all we discuss is between u and i only,0
ham,kkhow about your training process,0
ham,ok lor i ned go toa payoh a while return smth u wan send me there or wat,0
ham,in da car park,0
ham,i wish that i was with you holding you tightly making you see how important you are how much you mean to me how much i need you in my life,0
ham,so i asked hows anthony dad and your bf,0
ham,wnevr i wana fal in luv vth my books my bed fals in luv vth me yen madodu nav pretsorginta nammanna pretsovru important alwa gud eveb,0
ham,what todaysundaysunday is holidayso no work,0
ham,am going to take bath ill place the key in window,0
spam,lord of the ringsreturn of the king in store nowreply lotr by june chance win lotr soundtrack cds stdtxtrate reply stop to end txts,1
ham,dear take care i am just reaching homelove u a lot,0
ham,staffsciencenusedusgphyhcmkteachingpc,0
ham,have you emigrated or something ok maybe was a bit hopeful,0
ham,olol i printed out a forum post by a guy with the exact same prob which was fixed with a gpu replacement hopefully they dont ignore that,0
ham,we walked from my moms right on stagwood pass right on winterstone left on victors hill address is ltgt,0
ham,yo you at jp and hungry like a mofo,0
ham,this is all just creepy and crazy to me,0
ham,ok i din get ur msg,0
ham,tessypls do me a favor pls convey my birthday wishes to nimyapls dnt forget it today is her birthday shijas,0
ham,pathaya enketa maraikara pa,0
ham,even if he my friend he is a priest call him now,0
ham,u so lousy run already come back then half dead hee,0
ham,thats y i said its bad dat all e gals know u wat u doing now,0
ham,or remind me in a few hrs,0
ham,i had been hoping i would not have to send you this message my rent is due and i dont have enough for it my reserves are completely gone its a loan i need and was hoping you could her the balance is ltgt is there a way i could get that from you till mid march when i hope to pay back,0
ham,hi happy new year i dont mean to intrude but can you pls let me know how much tuition you paid last semester and how much this semester is thanks,0
ham,hello hun how ru its here by the way im good been on dates with that guy i met in walkabout so far we have to meet up soon hows everyone else,0
ham,lol i was gonna last month i cashed some in but i left ltgt just in case i was collecting more during the week cause they announced it on the blog,0
spam,good luck draw takes place th feb good luck for removal send stop to customer services,1
ham,short but cute be a good person,0
ham,just havent decided where yet eh,0
ham,wat time liao where still got,0
ham,yes watching footie but worried were going to blow it phil neville,0
ham,i wait ì inside da car park,0
ham,uncle abbey happy new year abiola,0
ham,now am free call me pa,0
ham,r u saying i should re order the slippers cos i had to pay for returning it,0
ham,stop knowing me so well,0
ham,good evening this is roger how are you,0
ham,small problem in auctionpunj now asking tiwary,0
spam,free entry in a weekly comp for a chance to win an ipod txt pod to to get entry std txt rate tcs apply for details,1
ham,he telling not to tell any one if so treat for me hi hi hi,0
ham,my uncles in atlanta wish you guys a great semester,0
spam,st wk free gr tones str u each wk txt nokia on to for classic nokia tones or hit on to for polys nokiap polyp,1
ham,u coming pick me,0
ham,thats cool i liked your photos you are very sexy,0
ham,would u fuckin believe it they didnt know i had thurs pre booked off so they re cancelled me again that needs to b sacked,0
ham,haha better late than ever any way i could swing by,0
ham,ok but i finish at,0
spam,lookatme thanks for your purchase of a video clip from lookatme youve been charged p think you can do better why not send a video in a mmsto,1
ham,ive been barred from all b and q stores for lifethis twat in orange dungerees came up to me and asked if i wanted decking so i got the first punch in,0
ham,so no messages had food,0
ham,ok going to sleep hope i can meet her,0
ham,wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem,0
ham,can you let me know details of fri when u find out cos im not in tom or fri mentionned chinese thanks,0
ham,youre right i have now that i think about it,0
ham,wat r u doing now,0
ham,is ur lecture over,0
spam,sexy sexy cum and text me im wet and warm and ready for some porn u up for some fun this msg is free recd msgs p inc vat cancel text stop,1
ham,customer place i will call you,0
ham,not planned yet going to join company on jan onlydon know what will happen after that,0
ham,boy i love u grl hogolo boy gold chain kodstini grl agalla boy necklace madstini grl agalla boy hogli mutai eerulli kodthini grl i love u kano,0
ham,haha i heard that text me when youre around,0
ham,ill get there tomorrow and send it to you,0
ham,shit babe thasa bit messed upyeh,0
ham,oh thats late well have a good night and i will give u a call tomorrow iam now going to go to sleep night night,0
ham,cheers u tex mecause u werebored yeah okden hunny r uin wk satsoundåõs likeyour havin grfun j keep updat countinlots of loveme xxxxx,0
ham,sorry in meeting ill call you later,0
ham,yo howz u girls never rang after india l,0
ham,yeah but which is worse for i,0
spam,hard live chat just pmin choose your girl and connect live call now cheap chat uks biggest live service vu bcmwcnxx,1
ham,i tagged my friends that you seemed to count as your friends,0
spam,not heard from u a while call rude chat private line to cum wan c pics of me gettin shagged then text pix to end send stop sam xxx,1
ham,ok,0
ham,long time you remember me today,0
ham,havent shopping now lor i juz arrive only,0
ham,thank u it better work out cause i will feel used otherwise,0
ham,are you up for the challenge i know i am,0
ham,how much did ur hdd casing cost,0
ham,mystery solved just opened my email and hes sent me another batch isnt he a sweetie,0
ham,i cant describe how lucky you are that im actually awake by noon,0
spam,this is the nd time we have tried to contact u u have won the å£ prize to claim just call b tcsstop sms ppm,1
ham,today is sorry day if ever i was angry with you if ever i misbehaved or hurt you plz plz just slap urself bcoz its ur fault im basically good,0
ham,cheers for the card is it that time of year already,0
spam,hot live fantasies call now just p per min ntt ltd po box croydon cr wb k,1
ham,when people see my msgs they think iam addicted to msging they are wrong bcoz they dont know that iam addicted to my sweet friends bslvyl,0
ham,ugh hopefully the asus ppl dont randomly do a reformat,0
ham,havent seen my facebook huh lol,0
ham,mah b ill pick it up tomorrow,0
ham,still otside leu come morrow maga,0
ham,do u still have plumbers tape and a wrench we could borrow,0
spam,dear voucher holder to claim this weeks offer at you pc please go to httpwwwetlpcoukreward tscs apply,1
ham,it vl bcum more difficult,0
spam,ur going bahamas callfreefone and speak to a live operator to claim either bahamas cruise ofå£ cash only to opt out txt x to,1
ham,havent still waitin as usual ìï come back sch oredi,0
ham,in meeting da i will call you,0
ham,k k then watch some films,0
ham,does cinema plus drink appeal tomo is a fr thriller by director i like on at mac at,0
ham,there the size of elephant tablets u shove um up ur ass,0
ham,so many people seems to be special at first sight but only very few will remain special to you till your last sight maintain them till life ends take cr da,0
ham,my parents my kidz my friends n my colleagues all screaming surprise and i was waiting on the sofa naked,0
ham,dunno i juz askin cos i got a card got off a salon called hair sense so i tot its da one ì cut ur hair,0
ham,good morning pookie pie lol hope i didnt wake u up,0
ham,maybe if you woke up before fucking this wouldnt be a problem,0
ham,happy birthday to youdearwith lots of loverakhesh nri,0
ham,howz that persons story,0
spam,this is the nd time we have tried contact u u have won the pound prize claim is easy call now only p per min btnationalrate,1
ham,x ltgt are you going to get that,0
ham,hi neva worry bout da truth coz the truth will lead me ur heart itåõs the least a unique person like u deserve sleep tight or morning,0
spam,ur awarded a city break and could win a å£ summer shopping spree every wk txt store to skilgmetscswinawkageå£perwksub,1
ham,is ur paper today in e morn or aft,0
ham,i will lick up every drop are you ready to use your mouth as well,0
ham,and you will expect you whenever you text hope all goes well tomo,0
ham,great p diddy is my neighbor and comes for toothpaste every morning,0
ham,i av a new number wil u only use this oneta,0
ham,so its to be poking man everyday that they teach you in canada abi how are you just saying hi,0
ham,lor change suntec wat time u coming,0
ham,no deam seeing in online shop so that i asked,0
ham,just curious because my cuz asked what i was up to,0
ham,nicenicehow is it working,0
ham,okay lor wah like that def they wont let us go haha what did they say in the terms and conditions,0
ham,haha yup hopefully we will lose a few kg by mon after hip hop can go orchard and weigh again,0
ham,shes good how are you where r u working now,0
ham,oh yes ive just been a little under the weather so ive kind of been coccooning at home,0
ham,at home also,0
ham,this phone has the weirdest auto correct,0
ham,oops my phone died and i didnt even know yeah i like it better,0
ham,havent mus ask if u can st wat of meet lunch den u n him meet can already lor or u wan go ask da ge st then confirm w me asap,0
ham,she said do u mind if i go into the bedroom for a minute ok i sed in a sexy mood she came out minuts latr wid a caken my wife,0
ham,oh yeahand hav a great time in newquaysend me a postcard look after all the girls while im goneu know the im talkin boutxx,0
ham,we got a divorce lol shes here,0
ham,whats ur pin,0
ham,babe have you got enough money to pick up bread and milk and ill give you it back when you get home,0
ham,i want snow its just freezing and windy,0
spam,urgent we are trying to contact u todays draw shows that you have won a å£ prize guaranteed call from land line claim y valid hrs only,1
ham,come to mahal bus stop ltdecimalgt,0
ham,don knowthis week im going to tirunelvai da,0
ham,me too baby i promise to treat you well i bet you will take good care of me,0
ham,its like that hotel dusk game i think you solve puzzles in a area thing,0
spam,thanks for your ringtone order reference number x your mobile will be charged should your tone not arrive please call customer services,1
ham,hi my love how goes that day fuck this morning i woke and dropped my cell on the way down the stairs but it seems alright phews i miss you,0
ham,well that must be a pain to catch,0
ham,sorry da thangamits my mistake,0
ham,i need coz i never go before,0
ham,rose for redred for bloodblood for heartheart for u but u for me send tis to all ur friends including me if u like me if u get back u r poor in relation u need some to support u r frnd many some luvs u some is praying god to marry u try it,0
ham,wifehow she knew the time of murder exactly,0
spam,six chances to win cash from to pounds txt csh and send to cost pday days tsandcs apply reply hl info,1
spam,ur cashbalance is currently pounds to maximize ur cashin now send collect to only pmsg cc po box tcrw,1
ham,i feel like a dick because i keep sleeping through your texts and facebook messages sup you in town,0
ham,no plm i will come da on the way,0
ham,guess he wants alone time we could just show up and watch when they do,0
ham,height of recycling read twice people spend time for earning money and the same money is spent for spending time good morning keep smiling,0
ham,yup ì not comin,0
ham,yes princess toledo,0
ham,aight text me when youre back at mu and ill swing by need somebody to get the door for me,0
ham,ron say fri leh n he said ding tai feng cant make reservations but he said wait lor,0
ham,good no swimsuit allowed,0
ham,am okay will soon be over all the best,0
ham,a cute thought for friendship its not necessary to share every secret with ur close frnd,0
ham,ok ive sent u da latest version of da project,0
ham,good morning my dear have a great amp successful day,0
ham,pls accept me for one day or am begging you change the number,0
ham,squeeeeeze this is christmas hug if u lik my frndshp den hug me back if u get u r cute u r luvd u r so lucky none people hate u,0
ham,its ok if anybody asks abt me u tel themp,0
ham,funny fact nobody teaches volcanoes erupt tsunamis arise hurricanes sway aroundn no teaches hw choose a wife natural disasters just happens,0
ham,you gonna ring this weekend or wot,0
ham,also track down any lighters you can find,0
ham,sorry i cant help you on this,0
ham,babe i need your advice,0
ham,iû÷ll leave around four ok,0
ham,come to medical college at pm forward it da,0
ham,kkits goodwhen are you going,0
ham,i can make lasagna for you vodka,0
ham,hi its kate can u give me a ring asap xxx,0
ham,who were those people were you in a tour i thought you were doing that sofa thing you sent me your curious sugar,0
ham,no but you told me you were going before you got drunk,0
ham,he fucking chickened out he messaged me he would be late and woould buzz me and then i didnt hear a word from him,0
spam,congratulations thanks to a good friend u have won the å£ xmas prize claim is easy just call now only p per minute btnationalrate,1
ham,im always looking for an excuse to be in the city,0
ham,yup im still having coffee wif my frens my fren drove shell give me a lift,0
ham,o shore are you takin the bus,0
ham,so u gonna get deus ex,0
ham,i will send them to your email do you mind ltgt times per night,0
spam,do you want a new nokia i colour phone deliveredtomorrow with free minutes to any mobile free texts free camcorder reply or call,1
ham,tap spile at seven is that pub on gas st off broad st by canal ok,0
ham,ok then i come n pick u at engin,0
ham,which is why i never wanted to tell you any of this which is why im so short with you and onedge as of late,0
ham,raviyog peripherals bhayandar east,0
ham,k actually can you guys meet me at the sunoco on howard it should be right on the way,0
spam,you have new voicemail please call,1
ham,moon has come to color your dreams stars to make them musical and my sms to give you warm and peaceful sleep good night,0
ham,just finished eating got u a plate not leftovers this time,0
ham,thanx a lot,0
ham,hurry home u big butt hang up on your last caller if u have to food is done and im starving dont ask what i cooked,0
ham,lol your right what diet everyday i cheat anyway im meant to be a fatty,0
ham,its a great day do have yourself a beautiful one,0
ham,what happened in interview,0
ham,solve d case a man was found murdered on ltdecimalgt ltgt afternoon his wife called police police questioned everyone wife siri was sleeping when the murder took place cook i was cooking gardener i was picking vegetables housemaid i went d post office children we went play neighbour we went a marriage police arrested d murderer immediately whos it reply with reason if u r brilliant,0
ham,badrith is only for chennaii will surely pick for usno competition for him,0
ham,i tot its my group mate lucky i havent reply wat time do ì need to leave,0
ham,hey you around ive got enough for a half the ten i owe you,0
ham,hey tmr maybe can meet you at yck,0
ham,alrite sam its nic just checkin that this is ur numberso is ittb,0
ham,they are just making it easy to pay back i have ltgt yrs to say but i can pay back earlier you get,0
ham,not to worry im sure youll get it,0
ham,the gas station is like a block away from my house youll drive right by it since armenia ends at swann and you have to take howard,0
spam,someone u know has asked our dating service contact you cant guess who call now all will be revealed pobox lshb p,1
spam,camera you are awarded a sipix digital camera call fromm landline delivery within days,1
ham,my tuition is at hm we go for the to one do you mind,0
ham,im not smoking while people use wylie smokes too much to justify ruining my shit,0
ham,dear good morning how you feeling dear,0
ham,a little meds say take once every hours its only been but pain is back so i took another hope i dont die,0
ham,beautiful tomorrow never comes when it comes its already today in the hunt of beautiful tomorrow dont waste your wonderful today goodmorning,0
ham,dunno lei ì all decide lor how abt leona oops i tot ben is going n i msg him,0
ham,hi there we have now moved in our pub would be great c u if u cud come up,0
spam,todays voda numbers ending are selected to receive a award if you hava a match please call quoting claim code standard rates app,1
spam,this message is free welcome to the new improved sex dogging club to unsubscribe from this service reply stop msgsp only,1
ham,honeybee said im d sweetest in d world god laughed amp said waitu havnt met d person reading this msg moral even god can crack jokes gmgngegn,0
ham,just do what ever is easier for you,0
spam,rct thnq adrian for u text rgds vatian,1
ham,stop calling everyone saying i might have cancer my throat hurts to talk i cant be answering everyones calls if i get one more call im not babysitting on monday,0
ham,itll be tough but ill do what i have to,0
ham,im gonnamissu so muchi would say il send u a postcard buttheres aboutas much chance of merememberin asthere is ofsi not breakin his contract luv yaxx,0
ham,ee msg na poortiyagi odalebeku hanumanji name hanuman bajarangabali maruti pavanaputra sankatmochan ramaduth mahaveer ee name ltgt janarige ivatte kalisidare next saturday olage ondu good news keluviri maretare inde dodda problum nalli siguviri idu matra ltgt true dont neglet,0
ham,hi darlin i finish at do u pick me up or meet me text back on this number luv kate xxx,0
ham,set a place for me in your heart and not in your mind as the mind easily forgets but the heart will always remember wish you happy valentines day,0
ham,but im surprised she still can guess right lor,0
ham,okie ì wan meet at bishan cos me at bishan now im not driving today,0
ham,oh ho is this the first time u use these type of words,0
ham,hi darlin how was work did u get into trouble ijust talked to your mum all morning i had a really good time last night im goin out soon but call me if u can,0
ham,i know you are serving i mean what are you doing now,0
ham,huh hyde park not in mel ah opps got confused anyway if tts e best choice den we juz have to take it,0
ham,oh gei that happend to me in tron maybe ill dl it in d when its out,0
spam,free message activate your free text messages by replying to this message with the word free for terms conditions visit wwwcom,1
ham,i know girls always safe and selfish know i got it pa thank you good night,0
ham,no worries hope photo shoot went well have a spiffing fun at workage,0
ham,im freezing and craving ice fml,0
ham,kay since we are out already,0
ham,eh sorry leh i din c ur msg not sad already lar me watching tv now u still in office,0
ham,yo im right by yo work,0
ham,ok darlin i supose it was ok i just worry too muchi have to do some film stuff my mate and then have to babysit again but you can call me therexx,0
ham,she said do u mind if i go into the bedroom for a minute ok i sed in a sexy mood she came out minuts latr wid a caken my wife,0
ham,i don wake since i checked that stuff and saw that its true no available spaces pls call the embassy or send a mail to them,0
ham,nope juz off from work,0
ham,huh so fast dat means u havent finished painting,0
ham,what number do u live at is it,0
ham,no we put party days a week and study lightly i think we need to draw in some custom checkboxes so they know were hardcore,0
ham,sac will score big hundredhe is set batsman,0
ham,send me yettys number pls,0
ham,how much it will cost approx per month,0
ham,ok the theory test when are ì going to book i think its on may coz thought wanna go out with jiayin but she isnt free,0
spam,you are being contacted by our dating service by someone you know to find out who it is call from a land line poboxwtgp,1
ham,thats fine have him give me a call if he knows what he wants or has any questions,0
ham,sorry got a late start were on the way,0
ham,then u go back urself lor,0
ham,i am at the gas station go there,0
ham,k if u bored up just come to my home,0
ham,babe i love you covers your face in kisses,0
ham,like i made him throw up when we were smoking in our friends car one time it was awesome,0
ham,still i have not checked it da,0
ham,you will go to walmart ill stay,0
ham,i havent forgotten you i might have a couple bucks to send you tomorrow k i love ya too,0
ham,oh great ill disturb him more so that we can talk,0
ham,reverse is cheating that is not mathematics,0
ham,ure welcome caught u using broken english again,0
ham,no problem baby is this is a good time to talk i called and left a message,0
ham,sorry ill call later,0
ham,oh is it which brand,0
ham,sorry i cant take your call right now it so happens that there r waxsto do wat you want she can come and ill get her medical insurance and shell be able to deliver and have basic care im currently shopping for the right medical insurance for her so just give me til friday morning thats when ill see the major person that can guide me to the right insurance,0
ham,at what time are you coming,0
ham,call him and say you not coming today ok and tell them not to fool me like this ok,0
ham,i emailed yifeng my part oredi can ì get it fr him,0
ham,r u sure theyll understand that wine good idea just had a slurp,0
ham,minimum walk is miles a day,0
ham,ok not a problem will get them a taxi c ing tomorrow and tuesday on tuesday think we r all going to the cinema,0
ham,brainless baby dolld vehicle sariyag drive madoke barolla,0
ham,i dont run away frm u i walk slowly amp it kills me that u dont care enough to stop me,0
spam,sorry i missed your call lets talk when you have the time im on,1
ham,please attend the phone,0
ham,you only hate me you can call any but you didnt accept even a single call of mine or even you messaged,0
ham,no messages on her phone im holding it now,0
ham,can im free,0
ham,yo my trip got postponed you still stocked up,0
ham,sorry ill call later,0
ham,i am waiting for your call sir,0
ham,hey what are you doing y no reply pa,0
ham,hey elaine is todays meeting still on,0
ham,sorry ive not gone to that place ill do so tomorrow really sorry,0
ham,most of the tiime when i dont let you hug me its so i dont break into tears,0
ham,tomorrow i am not going to theatre so i can come wherever u call me tell me where and when to come tomorrow,0
ham,and now electricity just went out fml,0
ham,looks like you found something to do other than smoke great job,0
ham,also andros ice etc etc,0
ham,,0
ham,good afternon my love how are today i hope your good and maybe have some interviews i wake and miss you babe a passionate kiss from across the sea,0
ham,yup wun believe wat u really neva c e msg i sent shuhui,0
ham,hows that watch resizing,0
ham,dear umma she called me now,0
ham,just finished missing you plenty,0
spam,complimentary star ibiza holiday or å£ cash needs your urgent collection now from landline not to lose out boxskwpppm,1
ham,well i meant as opposed to my drunken night of before,0
ham,k must book a not huh so going for yoga basic on sunday,0
spam,free msgwe billed your mobile number by mistake from shortcode please call to have charges refundedthis call will be free from a bt landline,1
ham,ok can,0
ham,oops am at my mums in somerset bit far back tomo see you soon x,0
ham,so u workin overtime nigpun,0
ham,same as kallis dismissial in nd test,0
ham,o guess they both got screwd,0
spam,please call immediately as there is an urgent message waiting for you,1
ham,im in a meeting call me later at,0
ham,what r u cooking me for dinner,0
ham,ok thanx,0
